REPO,FILE,DEV,MINOR,MAJOR,OWNER_LINES,SMELL_COUNT,SMELL_FLAG
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/main.yml,5,3,2,0.87108,33,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Debian_family.yml,3,0,3,0.48889,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Debian_jessie.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Fedora_22.yml,2,0,2,0.8,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Fedora_25.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Fedora_26.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Fedora_27.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_RedHat_family.yml,3,0,3,0.56098,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Suse_family.yml,5,3,2,0.83673,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Ubuntu_15.04.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Ubuntu_15.10.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_Ubuntu_16.04.yml,3,0,3,0.75676,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/defaults/required_defaults_openSUSE_Leap_15.0.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/meta/main.yml,3,1,2,0.68182,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/bootstrap.yml,11,6,5,0.40617,24,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/create_tftpboot.yml,2,0,2,0.68085,3,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/download_ipa_image.yml,3,0,3,0.74286,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/get_ipxe.yml,4,1,3,0.50943,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/inspector_bootstrap.yml,5,2,3,0.56311,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/inspector_install.yml,5,0,5,0.66667,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/inspector_start.yml,2,0,2,0.95,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/install.yml,12,8,4,0.40994,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/ironic_config.yml,2,0,2,0.73214,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/keystone_setup.yml,4,1,3,0.65385,21,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/keystone_setup_inspector.yml,4,1,3,0.65919,13,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/main.yml,4,2,2,0.73438,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/pip_install.yml,6,2,4,0.4,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/set_ssh_private_key.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/staging_install.yml,2,1,1,0.95455,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-ironic-install/tasks/start.yml,4,1,3,0.64865,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-client-config/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-client-config/defaults/main.yml,3,0,3,0.33333,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-client-config/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-client-config/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-client-config/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-client-config/tasks/main.yml,4,1,3,0.51667,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/dummy-defaults.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/main.yml,2,0,2,0.93939,19,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_Debian_family.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_Debian_jessie.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_Fedora_22.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_RedHat_family.yml,1,0,1,1.0,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_Suse_family.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_Ubuntu_15.04.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_Ubuntu_15.10.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/defaults/required_defaults_Ubuntu_16.04.yml,2,0,2,0.80952,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/bootstrap.yml,4,1,3,0.76435,19,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/install.yml,4,2,2,0.625,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/pip_install.yml,4,2,2,0.5614,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-keystone-install/tasks/start.yml,2,0,2,0.90909,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/defaults/main.yml,2,0,2,0.66667,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/tasks/main.yml,2,0,2,0.91111,4,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-openstack-ci-prep/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prep-for-install/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prep-for-install/defaults/main.yml,5,1,4,0.43373,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prep-for-install/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prep-for-install/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prep-for-install/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prep-for-install/tasks/main.yml,2,0,2,0.52632,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/defaults/main.yml,2,0,2,0.75,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/tasks/main.yml,4,1,3,0.75926,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-prepare-for-test-dynamic/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/tasks/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-dhcp/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/defaults/main.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/tasks/main.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-inspection/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/defaults/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/meta/main.yml,2,1,1,0.98276,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/tasks/main.yml,2,0,2,0.53659,2,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-test-vm/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/defaults/main.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/tasks/main.yml,2,1,1,0.97778,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/bifrost-unprovision-node-dynamic/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/defaults/main.yml,1,0,1,1.0,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/tasks/main.yml,2,1,1,0.97872,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-delete-dynamic/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/defaults/main.yml,2,0,2,0.88235,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/tasks/main.yml,4,2,2,0.87273,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-enroll-dynamic/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/defaults/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/defaults/main.yml,2,0,2,0.57143,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/handlers/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/handlers/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/meta/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/meta/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/tasks/main.yml,3,1,2,0.64773,5,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/vars/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/ironic-inspect-node/vars/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/venv_python_path/tasks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/roles/venv_python_path/tasks/main.yml,1,0,1,1.0,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/test-bifrost-create-vm.yaml,3,1,2,0.61538,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/playbooks/test-bifrost.yaml,7,2,5,0.67513,1,1
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/releasenotes/notes/bifrost-role-auth-support-ea6b5571cd339aa2.yaml,2,0,2,0.76923,0,0
/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/releasenotes/notes/,/home/brokenquark/ostk-ansi/ostk-ansi/bifrost/releasenotes/notes/decompose-ironic-install-role-75b9a431bba88bad.yaml,2,0,2,0.77778,0,0
