MONTH,FILE_NAME,HARD_CODE_SECR,EMPT_PASS,HTTP_USAG,BIND_USAG,SUSP_COMM,INTE_CHCK,TOTAL
2019-03-09 02:04:34.224131, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/demo/defaults/main.yml,7,0,0,0,0,0,7
2019-03-09 02:04:34.234867, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/demo/tasks/deploy.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.241627, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/oraclejdk/defaults/main.yml,0,0,1,0,0,0,1
2019-03-09 02:04:34.250033, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/oraclejdk/tasks/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:34.262297, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/munin_node/tasks/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:34.272034, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/splunkforwarder/defaults/main.yml,0,1,0,0,0,0,1
2019-03-09 02:04:34.290641, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/splunkforwarder/tasks/main.yml,6,0,0,0,0,0,6
2019-03-09 02:04:34.310241, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/notifier/defaults/main.yml,2,2,0,0,0,0,4
2019-03-09 02:04:34.325168, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/notifier/tasks/deploy.yml,2,0,0,0,0,0,2
2019-03-09 02:04:34.350441, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/notifier/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.372464, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mysql/tasks/mysql.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.375441, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/automated/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.384806, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/automated/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.389783, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edx_ansible/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.403233, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edx_ansible/tasks/deploy.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.422737, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/security/tasks/security-ubuntu.yml,2,0,0,0,1,0,3
2019-03-09 02:04:34.434654, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/add_user/tasks/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:34.439423, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/neo4j/defaults/main.yml,2,0,0,1,0,0,3
2019-03-09 02:04:34.451931, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/snort/defaults/main.yml,0,0,2,0,0,1,3
2019-03-09 02:04:34.459722, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/snort/tasks/main.yml,4,0,0,0,0,0,4
2019-03-09 02:04:34.476485, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mariadb/defaults/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:34.498263, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mariadb/tasks/cluster.yml,2,0,0,0,0,0,2
2019-03-09 02:04:34.509233, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/kibana/tasks/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:34.527269, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/minos/tasks/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:34.530230, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/minos/meta/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.534166, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/openstack/defaults/main.yml,0,1,0,0,1,0,2
2019-03-09 02:04:34.543724, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/openstack/tasks/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:34.580313, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jenkins_analytics/defaults/main.yml,9,2,0,0,0,0,11
2019-03-09 02:04:34.611701, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jenkins_analytics/tasks/main.yml,4,0,0,0,0,0,4
2019-03-09 02:04:34.644282, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/gitreload/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.656097, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/gitreload/tasks/deploy.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.686088, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/locust/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:34.708548, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/s3fs/defaults/main.yml,0,0,1,0,0,0,1
2019-03-09 02:04:34.737002, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/programs/defaults/main.yml,5,0,0,0,1,0,6
2019-03-09 02:04:34.988861, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edxapp/defaults/main.yml,17,1,4,0,1,0,23
2019-03-09 02:04:35.002999, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edxapp/tasks/python_sandbox_env.yml,2,0,0,0,0,0,2
2019-03-09 02:04:35.063914, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edxapp/tasks/deploy.yml,2,0,0,0,2,0,4
2019-03-09 02:04:35.088031, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edxapp/tasks/service_variant_config.yml,0,0,0,0,1,0,1
2019-03-09 02:04:35.113870, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edxapp/tasks/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:35.134906, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edx_notes_api/defaults/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:35.181537, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/rabbitmq/defaults/main.yml,4,0,1,0,0,1,6
2019-03-09 02:04:35.207666, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/rabbitmq/tasks/main.yml,7,0,0,0,1,0,8
2019-03-09 02:04:35.215145, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/analytics_pipeline/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:35.272000, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/insights/defaults/main.yml,7,0,1,0,0,0,8
2019-03-09 02:04:35.298608, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/insights/tasks/main.yml,0,0,0,0,1,0,1
2019-03-09 02:04:35.310398, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/splunk-server/defaults/main.yml,4,1,0,0,0,0,5
2019-03-09 02:04:35.330805, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/splunk-server/tasks/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:35.350572, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/ecomworker/defaults/main.yml,5,0,0,0,0,0,5
2019-03-09 02:04:35.388338, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mount_ebs/tasks/main.yml,0,0,0,0,2,0,2
2019-03-09 02:04:35.398993, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/supervisor/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.429499, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/supervisor/tasks/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:35.435312, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/browsers/defaults/main.yml,0,0,1,0,0,1,2
2019-03-09 02:04:35.460002, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/browsers/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.467958, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/postfix_queue/defaults/main.yml,0,1,0,0,5,0,6
2019-03-09 02:04:35.479799, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/postfix_queue/tasks/main.yml,2,0,0,0,2,0,4
2019-03-09 02:04:35.482491, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/nltk/defaults/main.yml,0,0,3,0,0,3,6
2019-03-09 02:04:35.521955, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/analytics_api/defaults/main.yml,8,0,0,0,0,0,8
2019-03-09 02:04:35.549813, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/go-agent-docker-server/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.613869, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jenkins_admin/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.637216, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mongo_3_0/defaults/main.yml,7,0,0,0,0,0,7
2019-03-09 02:04:35.689447, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mongo_3_0/tasks/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:35.734209, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/discovery/defaults/main.yml,6,1,0,0,0,0,7
2019-03-09 02:04:35.774991, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/discovery/tasks/main.yml,2,0,0,0,1,0,3
2019-03-09 02:04:35.790478, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/apache/tasks/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:35.833674, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/xqwatcher/tasks/code_jail.yml,3,0,0,0,1,0,4
2019-03-09 02:04:35.876947, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jenkins_worker/defaults/main.yml,1,0,0,0,0,1,2
2019-03-09 02:04:35.885279, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jenkins_worker/tasks/system.yml,0,0,0,0,1,0,1
2019-03-09 02:04:35.890491, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jenkins_worker/tasks/test_platform_worker.yml,0,0,0,0,1,0,1
2019-03-09 02:04:35.926637, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jenkins_worker/meta/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.932850, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/aide/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.934870, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/datadog/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.943578, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/datadog/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:35.949558, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/vhost/defaults/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:35.962226, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/vhost/tasks/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:35.984765, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/xqueue/defaults/main.yml,5,0,0,0,0,0,5
2019-03-09 02:04:36.008803, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/xqueue/tasks/deploy.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.034496, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/nginx/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:04:36.085641, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/nginx/tasks/main.yml,15,1,1,0,0,0,17
2019-03-09 02:04:36.100053, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mongo_2_6/defaults/main.yml,7,0,0,0,0,0,7
2019-03-09 02:04:36.138518, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/mongo_2_6/tasks/main.yml,3,0,0,0,0,0,3
2019-03-09 02:04:36.144949, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/shibboleth/defaults/main.yml,3,0,1,0,0,0,4
2019-03-09 02:04:36.151593, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/shibboleth/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.182311, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/credentials/defaults/main.yml,4,0,0,0,1,0,5
2019-03-09 02:04:36.217769, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/credentials/tasks/main.yml,2,0,0,0,1,0,3
2019-03-09 02:04:36.222663, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/jscover/defaults/main.yml,0,0,1,0,0,0,1
2019-03-09 02:04:36.242524, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/edx_service/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.253200, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/hive/defaults/main.yml,2,0,1,0,0,0,3
2019-03-09 02:04:36.276149, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/local_dev/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.294589, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/local_dev/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.298999, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/cassandra/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.308735, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/roles/cassandra/tasks/main.yml,0,0,1,0,0,0,1
2019-03-09 02:04:36.402645, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/mongo_rolling_upgrade.yml,3,0,0,0,0,0,3
2019-03-09 02:04:36.479065, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/promote_rds_secondary.yml,0,1,0,0,0,0,1
2019-03-09 02:04:36.528036, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/edx_provision.yml,3,0,0,0,0,0,3
2019-03-09 02:04:36.541542, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/add-ubuntu-key.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.587181, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/remove-ubuntu-key.yml,1,0,0,0,0,0,1
2019-03-09 02:04:36.621130, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/edx_notifier.yml,5,0,0,0,0,0,5
2019-03-09 02:04:36.634885, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/legacy_certificates.yml,2,0,0,0,0,0,2
2019-03-09 02:04:36.706530, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,1,0,0,0,1,0,2
2019-03-09 02:04:36.730459, /home/brokenquark/repo-ansi/RUedx@configuration/playbooks/edx-east/ora2.yml,3,0,0,0,0,0,3
2019-03-09 02:04:37.259131, /home/brokenquark/repo-ansi/RedHatQE@cinch/cinch/playbooks/jenkins_backup.yml,1,0,0,0,0,0,1
2019-03-09 02:04:37.301562, /home/brokenquark/repo-ansi/RedHatQE@cinch/cinch/playbooks/jenkins_restart_utility.yml,3,0,0,0,0,0,3
2019-03-09 02:04:44.238740, /home/brokenquark/repo-ansi/SatelliteQE@robottelo-ci/ansible/playbooks/clone_compose_repo.yml,1,0,0,0,0,0,1
2019-03-09 02:04:44.256876, /home/brokenquark/repo-ansi/SatelliteQE@robottelo-ci/ansible/playbooks/generate_compose.yml,1,0,0,0,0,0,1
2019-03-09 02:04:44.264788, /home/brokenquark/repo-ansi/SatelliteQE@robottelo-ci/ansible/playbooks/build_compose.yml,1,0,0,0,0,0,1
2019-03-09 02:04:44.267412, /home/brokenquark/repo-ansi/SatelliteQE@robottelo-ci/ansible/playbooks/update_packaging_repo.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.107509, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/jenkins_master/defaults/main.yml,1,0,1,0,0,0,2
2019-03-09 02:05:02.124906, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/jenkins_master/tasks/main.yml,0,0,0,0,4,0,4
2019-03-09 02:05:02.139223, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/common/defaults/main.yml,11,1,2,0,0,0,14
2019-03-09 02:05:02.152619, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/common/tasks/main.yml,0,0,0,0,1,0,1
2019-03-09 02:05:02.157961, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/harprofiler/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.193661, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/gerrit/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.226556, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/xserver/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:05:02.260062, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/test_build_server/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.275981, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/aws/defaults/main.yml,3,0,1,0,1,1,6
2019-03-09 02:05:02.290389, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/aws/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.305571, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/forum/defaults/main.yml,3,0,0,1,0,0,4
2019-03-09 02:05:02.355407, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/analytics-api/defaults/main.yml,9,0,0,0,0,0,9
2019-03-09 02:05:02.421684, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/ora/defaults/main.yml,7,0,0,0,0,0,7
2019-03-09 02:05:02.460345, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/redis/defaults/main.yml,1,1,0,0,0,0,2
2019-03-09 02:05:02.469465, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/elasticsearch/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.490475, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/antivirus/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.524210, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/flower/defaults/main.yml,3,0,0,1,0,0,4
2019-03-09 02:05:02.541965, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/gh_mirror/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.557420, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/devpi/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:05:02.595269, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/user/defaults/main.yml,0,0,0,0,1,0,1
2019-03-09 02:05:02.622849, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/newrelic/tasks/newrelic-logwatcher.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.643272, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/newrelic/meta/main.yml,2,0,0,0,0,0,2
2019-03-09 02:05:02.650556, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/alton/defaults/main.yml,4,0,0,0,0,0,4
2019-03-09 02:05:02.693483, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/gluster/tasks/main.yml,0,0,0,0,1,0,1
2019-03-09 02:05:02.704780, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/certs/defaults/main.yml,4,0,0,0,0,0,4
2019-03-09 02:05:02.737013, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/demo/defaults/main.yml,6,0,0,0,0,0,6
2019-03-09 02:05:02.747942, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/oraclejdk/defaults/main.yml,0,0,1,0,0,0,1
2019-03-09 02:05:02.760033, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/splunkforwarder/defaults/main.yml,0,1,0,0,0,0,1
2019-03-09 02:05:02.770599, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/splunkforwarder/tasks/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.788827, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/notifier/defaults/main.yml,2,2,0,0,0,0,4
2019-03-09 02:05:02.821160, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/edx_ansible/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.856521, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/snort/defaults/main.yml,0,0,2,0,0,1,3
2019-03-09 02:05:02.875655, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/mariadb/defaults/main.yml,3,0,0,0,0,0,3
2019-03-09 02:05:02.934772, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/gitreload/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:02.965686, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/s3fs/defaults/main.yml,0,0,1,0,0,0,1
2019-03-09 02:05:02.977750, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/mongo/defaults/main.yml,7,0,1,0,0,0,8
2019-03-09 02:05:03.098115, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/edxapp/defaults/main.yml,15,2,4,0,1,0,22
2019-03-09 02:05:03.164310, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/edxapp/tasks/deploy.yml,0,0,0,0,3,0,3
2019-03-09 02:05:03.212140, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/rabbitmq/defaults/main.yml,5,0,2,0,0,1,8
2019-03-09 02:05:03.226045, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/rabbitmq/tasks/main.yml,1,0,0,0,1,0,2
2019-03-09 02:05:03.246034, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/insights/defaults/main.yml,7,0,1,0,0,0,8
2019-03-09 02:05:03.268276, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/supervisor/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:03.285535, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/browsers/defaults/main.yml,0,0,1,0,0,1,2
2019-03-09 02:05:03.294017, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/nltk/defaults/main.yml,0,0,3,0,0,3,6
2019-03-09 02:05:03.316146, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/discern/defaults/main.yml,3,0,1,0,0,1,5
2019-03-09 02:05:03.344017, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/discern/tasks/main.yml,0,0,0,0,1,0,1
2019-03-09 02:05:03.448937, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/xqwatcher/defaults/main.yml,5,0,0,0,0,0,5
2019-03-09 02:05:03.495065, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/jenkins_worker/defaults/main.yml,1,0,1,0,0,2,4
2019-03-09 02:05:03.512656, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/jenkins_worker/tasks/system.yml,0,0,0,0,2,0,2
2019-03-09 02:05:03.538010, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/datadog/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:03.561758, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/xqueue/defaults/main.yml,5,0,0,0,0,0,5
2019-03-09 02:05:03.611723, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/nginx/defaults/main.yml,2,0,0,0,0,0,2
2019-03-09 02:05:03.638263, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/shibboleth/defaults/main.yml,3,0,1,0,0,0,4
2019-03-09 02:05:03.661285, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/roles/local_dev/defaults/main.yml,1,0,0,0,0,0,1
2019-03-09 02:05:03.693824, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-west/stage-worker.yml,1,0,0,0,0,0,1
2019-03-09 02:05:03.767426, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-west/stage-notifier-only.yml,1,0,0,0,0,0,1
2019-03-09 02:05:03.943636, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-east/edx_provision.yml,3,0,0,0,0,0,3
2019-03-09 02:05:03.953688, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-east/add-ubuntu-key.yml,1,0,0,0,0,0,1
2019-03-09 02:05:04.007400, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-east/remove-ubuntu-key.yml,1,0,0,0,0,0,1
2019-03-09 02:05:04.033440, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-east/edx_notifier.yml,5,0,0,0,0,0,5
2019-03-09 02:05:04.067747, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-east/ora2.yml,3,0,0,0,0,0,3
2019-03-09 02:05:04.113164, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/edx-east/create_dbs.yml,4,0,0,0,0,0,4
2019-03-09 02:05:04.122849, /home/brokenquark/repo-ansi/UXE@edx-configuration/playbooks/secure_example/vars/edxapp_ref_custom_vars.yml,2,0,0,0,0,0,2
